possible_heading_body_glue	temp/《人性宝典2.0》/index.md	count_sample=6, stems=['人性'], examples=[{'line': 61, 'prefix': '人性群体特性：喜欢从众', 'body_starter': '当', 'excerpt': '人性群体特性：喜欢从众。当个体融入群体中，个性会淡化，思考能力会降低，甚至丧失。'}, {'line': 62, 'prefix': '人性不恒定特性', 'body_starter': '当', 'excerpt': '人性不恒定特性：当没有利益纠葛时人性可能是善的，当利益小时人性可能是自私的，当利益足够大时人性可能是恶的。'}, {'line': 623, 'prefix': '人性都是“自私”的！', 'body_starter': '很多', 'excerpt': '人性都是“自私”的！很多时候，人们的心态往往是：“事'}, {'line': 892, 'prefix': '人性是有习惯特性的，当', 'body_starter': '一个', 'excerpt': '人性是有习惯特性的，当一个行为形成习惯之后，就会觉得是自然的了。利用这个人性，商家喜欢用免费
possible_heading_body_glue	temp/《人性密码》/index.md	count_sample=30, stems=[], examples=[{'line': 131, 'prefix': '- 084、活得太焦虑', 'body_starter': '因为', 'excerpt': '- 084、活得太焦虑，因为你把人牛过反了⋯ --160'}, {'line': 138, 'prefix': '当李舟长大些后，还是没想遵，为啥', 'body_starter': '大家', 'excerpt': '当李舟长大些后，还是没想遵，为啥大家对梁祝这样的故亭，如此迷恋？'}, {'line': 141, 'prefix': '一个社会越差什么，也会主动宜传什么，为啥', 'body_starter': '大家', 'excerpt': '一个社会越差什么，也会主动宜传什么，为啥大家对牛郎织女的爱情信加推？'}, {'line': 148, 'prefix': '大家都知道', 'body_starter': '一个', 'excerpt': '大家都知道一个词，叫做潜规则.最常用的地方，就是在娱乐图，小满员想报戏，就得先去跟导减谈谈心。'}, {'line
possible_ad_residue	temp/《人性底层模型1.0》/index.md	count_sample=5, examples=[{'line': 338, 'match': '微信号'}, {'line': 843, 'match': '微信扫码'}, {'line': 843, 'match': '微信扫码'}, {'line': 1264, 'match': '微信号'}, {'line': 1499, 'match': '微信号'}]
possible_heading_body_glue	temp/《人性底层模型1.0》/index.md	count_sample=30, stems=[], examples=[{'line': 18, 'prefix': '更直白的来说就是你要实现', 'body_starter': '一个', 'excerpt': '更直白的来说就是你要实现一个身份的互换，把你放置在你用户的那个身份位置上，来思考一下他的过程和经历，通过这样的思考方法，能够更好的去满足用户的需求。'}, {'line': 19, 'prefix': '这里我们来举', 'body_starter': '一个', 'excerpt': '这里我们来举一个简单例子，假如说你是搞装修的，那么你就要去思考一下你的客户来找你之前和来找你之后，他分别会干些什么。'}, {'line': 23, 'prefix': '经过很简单的思考', 'body_starter': '我们', 'excerpt': '经过很简单的思考，我们就可以想得出来，用户在找我们搞装修之前需要做的事情：需要看房买房，需要去买家装材料，需要去设计网站上了解一些装修设计的基础知识，等等等等。'}, {'line': 26, 'prefix': '除此之外',
possible_heading_body_glue	temp/《人性底层模型2.0》/index.md	count_sample=21, stems=['决策', '反事', '思维', '思考', '总结', '我们', '损失', '模型', '能力', '蝴蝶', '非线'], examples=[{'line': 137, 'prefix': '决策树 Decision Tree，由', 'body_starter': '一个', 'excerpt': '决策树 Decision Tree，由一个决策图和可能的结果（包括资源成本和风险）组成，即一种通过图示罗列解题的'}, {'line': 139, 'prefix': '决策，不仅可以帮助', 'body_starter': '人们', 'excerpt': '决策，不仅可以帮助人们理解问题，还可以帮助人们解决问题。决策树是一个利用像树一样的图形或决策模型'}, {'line': 613, 'prefix': '总结；在不平衡性思维中', 'body_starter': '我们', 'excerpt': '总结；在不平衡性思维中我们换一种角度思考，矛盾是常态，哪里有矛盾，哪里就有机会。巨石崩裂时，有人看见了恐惧，有人看见了光。'
possible_heading_body_glue	temp/《人性心法》/index.md	count_sample=30, stems=[], examples=[{'line': 4, 'prefix': '人性决定了你的上限', 'body_starter': '一个', 'excerpt': '人性决定了你的上限一个人不可能拥有超越自己人性的人格、能量、金钱和格局'}, {'line': 37, 'prefix': '你甚至无法定义它', 'body_starter': '因为', 'excerpt': '你甚至无法定义它，因为它太大，你只能描述它，但又无法描述精准，也无法通过三言两语说得清楚，唯一稍微靠得住的方法 ）'}, {'line': 44, 'prefix': '他们会因为性焦虑辗转反侧，把自己全家的财富都交给', 'body_starter': '一个', 'excerpt': '他们会因为性焦虑辗转反侧，把自己全家的财富都交给一个根本不爱自己的女人，仅仅是为了所谓的上床和繁殖。他们也会因为不安全感而死死抱住一个自己根本不喜欢、每天生不如死的工作，不敢辞职，甚至不敢找工作。他们都想有钱，都想成功，但是他们却喜欢骗自己只要自己好好规划，一步一个脚印，就可以1
possible_heading_body_glue	temp/《人性成败拿捏》/index.md	count_sample=30, stems=[], examples=[{'line': 17, 'prefix': '关于这个问题，几千年来都没', 'body_starter': '有一个', 'excerpt': '关于这个问题，几千年来都没有一个明确的答案。如果我们非要绝对地讨论出是非对错，反而掉进了二元对立思维的误区。'}, {'line': 19, 'prefix': '当我们喜欢用是非对错来评判某件事、某样东西、某个行为时，说明', 'body_starter': '我们', 'excerpt': '当我们喜欢用是非对错来评判某件事、某样东西、某个行为时，说明我们的认知格局还不够高。面对万干世界，我们每个人的知识都太有限了，我们对事物的评判都受控于现有的认知•…'}, {'line': 22, 'prefix': '当我们想要单纯在人性的善与恶之间做一个绝对划分时，说明', 'body_starter': '我们', 'excerpt': '当我们想要单纯在人性的善与恶之间做一个绝对划分时，说明我们还并未真正成熟。那在我们已有的认知下，唯一可以界定的是什么呢？是人性中都
possible_heading_body_glue	temp/《人性探索大师2》/index.md	count_sample=30, stems=[], examples=[{'line': 20, 'prefix': '“梅西先生，我想你一定会很好奇，为什么我这样', 'body_starter': '一个', 'excerpt': '“梅西先生，我想你一定会很好奇，为什么我这样一个文质彬彬的人会如此穷困潦倒呢？”'}, {'line': 32, 'prefix': '“工程界最有能力的主管先生，你是否愿意让', 'body_starter': '一个', 'excerpt': '“工程界最有能力的主管先生，你是否愿意让一个电机系毕业生，以不支付薪酬的方式工作 1 个月，来表现他的能力？本人正是电机系毕业的高才生，对公司非常忠诚，做事可靠、有耐心、平易近人，能与同事和睦相处。本人充满热诚，并不断地充实自己。”'}, {'line': 38, 'prefix': '通过以上分析', 'body_starter': '我们', 'excerpt': '通过以上分析，我们发现这两个故事中的年轻人并不简单，他们利用心理操纵术一步一步赢得了老板的好感。当然，前提是他们本身就有很好的说话办事能
possible_heading_body_glue	temp/《人性探索大师3》/index.md	count_sample=30, stems=[], examples=[{'line': 11, 'prefix': '金钱、地位、豪宅、名车……太多的诱惑、太多的欲望给', 'body_starter': '现代', 'excerpt': '金钱、地位、豪宅、名车……太多的诱惑、太多的欲望给现代人带来了太多的压力和痛苦。人生若看不破“名利”两字，就会束缚了人的本真，让自己身心疲惫不堪。要想破解这一困扰，就得以平常心为人处世。不必为眼前得到的利益而沾沾自喜，也不必为眼前失去的利益而烦恼丛生，要始终保持一种宁静自然的心态，学会淡泊，知足常乐，用一颗平常心去平常地生活，活得实实在在，活得快快乐乐。'}, {'line': 15, 'prefix': '为什么这么多人都在为名利而奔波呢？', 'body_starter': '因为', 'excerpt': '为什么这么多人都在为名利而奔波呢？因为人活在世上，无论贫富贵贱，穷2'}, {'line': 19, 'prefix': '诚然，名利能给人带来巨大的物质利益，能满足人的面子思想。但', 'body_starter': '如果', '
possible_heading_body_glue	temp/《人性真相》/index.md	count_sample=30, stems=[], examples=[{'line': 20, 'prefix': '为什么你总是被欺负？', 'body_starter': '因为', 'excerpt': '为什么你总是被欺负？因为你不懂人性，过分善良就是一种纵容；'}, {'line': 21, 'prefix': '为什么你总是被欺骗？', 'body_starter': '因为', 'excerpt': '为什么你总是被欺骗？因为你不懂人性，交浅言深是大忌。'}, {'line': 22, 'prefix': '为什么你总是被利用？', 'body_starter': '因为', 'excerpt': '为什么你总是被利用？因为你不懂人性，飞乌尽良，弓藏，狡兔死，走狗烹。'}, {'line': 23, 'prefix': '为什么你总是成为棋子和炮灰？', 'body_starter': '因为', 'excerpt': '为什么你总是成为棋子和炮灰？因为你不懂人性，这个社会有两套规则，一套是显性的，一套是隐性的。'}, {'line': 39, 'prefix': '
possible_ad_residue	temp/《人性真言》/index.md	count_sample=1, examples=[{'line': 815, 'match': '加我微信'}]
possible_heading_body_glue	temp/《人性社交思维手册》/index.md	count_sample=30, stems=[], examples=[{'line': 41, 'prefix': '人性社交职场沟通思维手册你好，我是mona', 'body_starter': '很多', 'excerpt': '人性社交职场沟通思维手册你好，我是mona，很多人混到现在一事无成，或自认为一事无成。还有很多人混到现在感觉很失败，或不成功。'}, {'line': 43, 'prefix': '我们羡慕着社会上每', 'body_starter': '一个', 'excerpt': '我们羡慕着社会上每一个成功人士，羡慕着身边的有钱人，羡慕着身边每一辆呼啸而过的名车。'}, {'line': 45, 'prefix': '是啊，我怎么会混得这么差？', 'body_starter': '当', 'excerpt': '是啊，我怎么会混得这么差？当年班里（周围）不如我的那个家伙怎么现在这么发达？'}, {'line': 54, 'prefix': '人的一生，不能百年孤独，总要有朋友', 'body_starter': '如果', 'excerpt': '人的一生，
possible_heading_body_glue	temp/《人性纵横说1.0》/index.md	count_sample=4, stems=['人性'], examples=[{'line': 200, 'prefix': '人性是什么？', 'body_starter': '首先', 'excerpt': '人性是什么？首先是生存的本能吧！这是与生俱来的，起码这个解决了，才能谈什么仁义道德吧！'}, {'line': 532, 'prefix': '人性都是“自私”的！', 'body_starter': '很多', 'excerpt': '人性都是“自私”的！很多时候，人们的心态往往是：“事不关己，高高挂起”'}, {'line': 1080, 'prefix': '人性都是利己的！', 'body_starter': '如果', 'excerpt': '人性都是利己的！如果可以选择话，人会首先选择，对自己有利的那个。如果你不想被对方拒绝，你可以“特意"给对方，制造两个选择！'}, {'line': 1436, 'prefix': '人性都是”慕强”的，洗脑者通常把自己装扮成', 'body_starter': '所谓', 'excerpt': '人性都是”慕强”的，洗脑者通
possible_ad_residue	temp/《人性背后隐藏的邪恶密码》/index.md	count_sample=1, examples=[{'line': 1895, 'match': '加我微信'}]
possible_heading_body_glue	temp/《人性艺术-内心电影剪辑师》/index.md	count_sample=3, stems=['如何'], examples=[{'line': 683, 'prefix': '如何养成快乐的习惯', 'body_starter': '我们', 'excerpt': '如何养成快乐的习惯我们的自我意象和习惯是结合在一起的。其中一方改变了，另一方也会自动地改变。“习惯”（habit）一词原来是一件衣服或一块布。我们现在还说 riding habit（骑马服）和 habiliments（服装），这反映出习惯的真正本质。我们的习惯完全就是个性的外衣，它们不是偶然的或偶发的。我们的习惯就象衣服一样合身。'}, {'line': 970, 'prefix': '如何消除旧的情感伤疤实行上述三项原则', 'body_starter': '我们', 'excerpt': '如何消除旧的情感伤疤实行上述三项原则，我们能够防止感情上留下伤疤。但是对于在过去已经形成的感情上的伤疤—往日的伤害、怨恨、懊悔、愤怒又该怎样处理呢？一旦形成感情上的伤疤，只有一种可行的方法，那就是动手术消除它，就象消除肉体的伤痕一样自己进行精神上的美容手术要除去旧的感情伤疤，你
possible_heading_body_glue	temp/《人性逆袭绝技》/index.md	count_sample=30, stems=[], examples=[{'line': 22, 'prefix': '可是在现实生活中，我们', 'body_starter': '很多', 'excerpt': '可是在现实生活中，我们很多人呢都会有一种困惑，赞美别人的时候，容易表现的刻意显得不够真诚，那到底该怎么破呢？如何夸人才显得真诚，怎么赞美才不露痕迹呢？在这个章节里，咱们就初步奠定基础，跟大家了解一下如何赞美才真诚的两个前提。同时呢也通过分析赞美第一套功夫的四种应用法，让你了解一下如何赞美对方于无形之间，又让对方感觉非常之爽。好了，咱们先来了解第一个关键问题，'}, {'line': 23, 'prefix': '一般在什么条件下，什么前提下，赞美才会显得更真诚呢？', 'body_starter': '一般', 'excerpt': '一般在什么条件下，什么前提下，赞美才会显得更真诚呢？一般呢在两个条件同时具备的时候，才会显得更真诚。那第一个条件呢就是他有你没有第二个条件呢，就是你真心很羡慕这两个条件同时具备的时候，就自然会让人觉得很真诚。'}, {'line': 30,
possible_heading_body_glue	temp/《人类欺骗行为解读》/index.md	count_sample=30, stems=[], examples=[{'line': 9, 'prefix': '因为他们很穷。他们想表达的意思', 'body_starter': '其实', 'excerpt': '因为他们很穷。他们想表达的意思其实就是“我希望我是富有的”。其实，你也一样。'}, {'line': 11, 'prefix': '在上次金融危机之中，就有', 'body_starter': '很多', 'excerpt': '在上次金融危机之中，就有很多骗子赚得了巨额的财富，上百万美元的合约！十亿美元的红利！有些被炒鱿鱼、被逮捕或者被除名的人，甚至摘到了六位？七位？八位数吧！他们是怎么做到的呢？他们用的招数就是欺骗。看看这些令人振奋的例子吧，比如巴瑞•邦兹、帕里斯 •希尔顿、乔治•W.布什；以及一些骗子公司，比如肯•雷、伯尔尼•艾伯斯、房利美、美国国际集团；以及全能的商界女豪杰、'}, {'line': 24, 'prefix': '第三编是“', 'body_starter': '如果', 'excerpt': '第三编是“如果你被抓到会怎么样”就算是你严格遵
possible_ad_residue	temp/《人脑操控力》/index.md	count_sample=2, examples=[{'line': 1033, 'match': '一手电子书'}, {'line': 1219, 'match': '一手电子书'}]
possible_heading_body_glue	temp/《冷读术》/index.md	count_sample=30, stems=[], examples=[{'line': 16, 'prefix': '我很喜欢面试，可说是乐此不疲。因为能够透过短暂的交谈来认识人', 'body_starter': '当', 'excerpt': '我很喜欢面试，可说是乐此不疲。因为能够透过短暂的交谈来认识人。当然，在十几分钟的互动中就要立刻打分数，甚至可能就此决定对方的生涯，是个不简单的考验。所以我比一般人更需要较强的能力去“阅读”人，用这本书的概念来说，我需要具备较佳的“冷读术”。'}, {'line': 27, 'prefix': '近年来，我致力于推广“We(', 'body_starter': '我们', 'excerpt': '近年来，我致力于推广“We(我们)的概念，东海大学卓越教学计划中就有一个以“We are/We share/We care(我们是、我们分享、我们关怀）”为主题的关怀服务教育。'}, {'line': 31, 'prefix': '人人都同意“寻求好的发展”', 'body_starter': '因为', 'excerpt': '人人都同意“寻求
possible_heading_body_glue	temp/《坏人基因》上册.md	count_sample=16, stems=['坏人', '故事'], examples=[{'line': 992, 'prefix': '故事 3：卖瓜瓜不甜〖', 'body_starter': '一个', 'excerpt': '故事 3：卖瓜瓜不甜〖一个负责的和尚，即使中午要还俗，早上该撞的钟也不会漏。〗“我有把握，十个走进来，最少留下五个。”小梅的嘴角往上挑挑，又往下撇撇。'}, {'line': 1124, 'prefix': '故事 2', 'body_starter': '当', 'excerpt': '故事 2：当蜜月过去的时候〖结果，你不但失去了钱，也失去了朋友。〗“喂！”一听是魏老板的声音，康老板心里就笑了。果然吧！他要添货，而且急如星火。少不得要调侃他两句：“早告诉你，一次多进点，保证好卖，你不听，现在我就算给你赶工做出来，也得两个礼拜。”康老板停了一下，豪爽地笑笑，“好好好！看在老交情，我先调一批现成的，立刻给你...上一批的钱？还怕你跑了吗？跟这'}, {'line': 1262, 'prefix': '故事 3：五折大采购〖', 'body_start
possible_ad_residue	temp/《坏术大师》/index.md	count_sample=1, examples=[{'line': 1008, 'match': '薇信     '}]
possible_heading_body_glue	temp/《大心机1》/index.md	count_sample=30, stems=[], examples=[{'line': 4, 'prefix': '很多时候', 'body_starter': '我们', 'excerpt': '很多时候，我们需要戴着面具生活，在不同的场合，对待不同的人，我们要用不同的表情、不同的语言、不同的方式来应对，这种应对本身就是心机。可长期以来，“心机”一词总是被人们所误解，一个人一旦被贴上了“有心机”的标签，就会遭到人们的冷眼，将其与“诡计多端”划上等号。其实，心机是一种为人处世的智慧和谋略，而并非害人的诡计。《大心机》不是让教使奸弄诈算计他人，而是要懂得'}, {'line': 6, 'prefix': '聪明的人之所以聪明，成功的人之所以成功，就是因为他们比', 'body_starter': '一般', 'excerpt': '聪明的人之所以聪明，成功的人之所以成功，就是因为他们比一般人多了一些心机。有心机的人会时刻注意辨人识人，营造和谐的人际关系网，知道何为“难得糊涂”，懂得进退有度，因而能在各种人生场景中游刃有余、左右逢源。玩转心计，既能防止别人的暗箭明枪伤害到自己，同时也可
possible_heading_body_glue	temp/《大心机2》/index.md	count_sample=30, stems=[], examples=[{'line': 6, 'prefix': '一般来说，声音可以表现', 'body_starter': '一个', 'excerpt': '一般来说，声音可以表现一个人的内心活动、性格、人品，等等，有时还可以预测一个人的前途。当我们从脸部表情、动作、言辞无法掌握对方心态时，从声调去揣摩对方的喜怒哀乐等情绪变化就是一条很好的途径。'}, {'line': 7, 'prefix': '1．高亢尖锐的声音声音高亢者', 'body_starter': '一般', 'excerpt': '1．高亢尖锐的声音声音高亢者一般较神经质，对环境有强烈的反应，如房间变更或换张床则睡不着觉、富有创意与想象力、美感极佳、不服输、讨厌向人低头、说起话来滔滔不绝、常向他人灌输自己的观点。面对这种人不要给予反驳，表现谦虚的态度即可使其深感满足。'}, {'line': 13, 'prefix': '男性带有温和沉着声音者乍看上去显得老实', 'body_starter': '其实', 'excerpt': '男性带有温和沉着声音者乍看上去
possible_heading_body_glue	temp/《天之卷：强者修炼手册》/index.md	count_sample=13, stems=['强者'], examples=[{'line': 17, 'prefix': '强者之所以成为强者，还', 'body_starter': '因为', 'excerpt': '强者之所以成为强者，还因为强者比你多思考了一个问题—为何活着？'}, {'line': 532, 'prefix': '强者只有两大特色啊，第', 'body_starter': '一个', 'excerpt': '强者只有两大特色啊，第一个，要么非常有实力啊，第二个，要么非常有规则。'}, {'line': 579, 'prefix': '强者都有一颗强大的心脏，知道自己与人类都是禽兽，知道', 'body_starter': '所谓', 'excerpt': '强者都有一颗强大的心脏，知道自己与人类都是禽兽，知道所谓的文明是更高级的伪装！'}, {'line': 690, 'prefix': '强者思维35：红尘的变与不变', 'body_starter': '我们', 'excerpt': '强者思维35：红尘的变与不变我们都在红尘中，强者亦在红尘中体现不变
possible_heading_body_glue	temp/《天机38局》/index.md	count_sample=30, stems=[], examples=[{'line': 35, 'prefix': '什么是见死不救？就是你会发现，其实真正', 'body_starter': '很多', 'excerpt': '什么是见死不救？就是你会发现，其实真正很多的高人，他们都是惜字如金的。'}, {'line': 41, 'prefix': '见路不走', 'body_starter': '首先', 'excerpt': '见路不走。首先路是什么路？路就是前人总结出来的经验和方法。'}, {'line': 42, 'prefix': '什么是见路不走？就是当', 'body_starter': '我们', 'excerpt': '什么是见路不走？就是当我们去处理问题的时候，我们解决的思路不能混在你已有的经验和方法当中，而是你要结合自身的客观条件。还有就是当下遇到的真实情况，你再去摸索一套适合自己的路。'}, {'line': 43, 'prefix': '你要知道，有的时候摆在你面前的那条路其实就是一条死路', 'body_starter': '因为', 'excerpt
possible_heading_body_glue	temp/《富人机密手稿》/index.md	count_sample=30, stems=[], examples=[{'line': 9, 'prefix': '富人做事前先看积极和光明', 'body_starter': '穷人', 'excerpt': '富人做事前先看积极和光明，穷人光看消极和失败的一面；'}, {'line': 10, 'prefix': '富人不安分，有赚钱的野心', 'body_starter': '穷人', 'excerpt': '富人不安分，有赚钱的野心，穷人吃饱、喝足、安逸"ok"；'}, {'line': 11, 'prefix': '富人字典里没有"不可能"', 'body_starter': '穷人', 'excerpt': '富人字典里没有"不可能"，穷人字典里常常是"不可能"；'}, {'line': 12, 'prefix': '富人热爱工作，工作并快乐着', 'body_starter': '穷人', 'excerpt': '富人热爱工作，工作并快乐着，穷人则热爱休息，工作并痛苦着；'}, {'line': 13, 'prefix': '富人喜欢与人合作，为了壮大力量', 'bo
possible_ad_residue	temp/《布局系统2.0》/index.md	count_sample=3, examples=[{'line': 1781, 'match': '加我微信'}, {'line': 584, 'match': 'VX'}, {'line': 679, 'match': 'VX'}]
possible_heading_body_glue	temp/《布局系统2.0》/index.md	count_sample=30, stems=['云创', '但是', '充值', '动作', '因为', '如果', '我们', '执行', '易到', '比如', '点你', '生产', '简单'], examples=[{'line': 28, 'prefix': '如果人人能聚焦，一定能成点事情，现在知识太多了', 'body_starter': '我们', 'excerpt': '如果人人能聚焦，一定能成点事情，现在知识太多了，我们只需要学当下最本质，最关键需要学的，而不是什么都学，懂了就懂了⋯什么设计，文案，人才，团队培训，财务管理，以及品牌运营，根本不需要自己去学，要么找一个优秀的员工，分钱给他/她。要么外包出去。'}, {'line': 119, 'prefix': '但是高手一旦确定了目标', 'body_starter': '如果', 'excerpt': '但是高手一旦确定了目标，如果实在抹不开这个聚会，他也会晚上加班把这本书搞定。'}, {'line': 142, 'prefix': '我们针对目标，必须拥有两面性，不是单方面去看', 'body_starter
possible_ad_residue	temp/《布局系统》/index.md	count_sample=2, examples=[{'line': 1176, 'match': '微信扫码'}, {'line': 2999, 'match': '微信扫码'}]
possible_heading_body_glue	temp/《开窍开悟开智1》/index.md	count_sample=30, stems=[], examples=[{'line': 9, 'prefix': '麻烦别人是一种拉近关系的方式在感情当中', 'body_starter': '我们', 'excerpt': '麻烦别人是一种拉近关系的方式在感情当中，我们总说，女孩子要适当的麻烦男生，让他帮你做一点事情，这样才能让他有存在感，激发他的保护欲，哪怕有的时候，你真的不需要他的帮忙，也要故意制造一些机会。'}, {'line': 10, 'prefix': '这种方式同样适用于人际关系当中', 'body_starter': '很多', 'excerpt': '这种方式同样适用于人际关系当中，很多人特别害怕麻烦别人，不是怕被别人拒绝，就是怕欠人情，其实麻烦别人换一种角度去看，是在变相给别人释放价值的机会但是你的方式、态度、技巧要掌握好，不要让别人觉得好像是理所应当   也不要丢给别人一个很棘手的＂忙“去让人家帮，一定是在对方力所能及的范围内的。'}, {'line': 11, 'prefix': '有些人不麻烦别人，是不想被麻烦', 'body_starter': '因为
possible_ad_residue	temp/《开窍开悟开智1》PDF.md	count_sample=3, examples=[{'line': 364, 'match': '加微信'}, {'line': 1214, 'match': '加微信'}, {'line': 1214, 'match': '加微信'}]
possible_heading_body_glue	temp/《开窍开悟开智1》PDF.md	count_sample=9, stems=['一个', '不是', '免费', '别人', '向上', '如何', '强者', '没有', '真正'], examples=[{'line': 38, 'prefix': '一个老板能让', 'body_starter': '很多', 'excerpt': '一个老板能让很多人愿意跟随他，绝不是因为他在某个技术上有多厉害，而是他善于给别人构建梦想，让别人对他构建的梦想有期待，有盼头。很多男的一无所有，仅凭租的一辆豪车，就能到处骗色骗钱，并且还可以同一时间骗很多个人，因为他擅长给对方造梦，制造一种有钱人的梦，和对爱情的憧憬，让对方对自己有了很美好的心理期待。这不是说要宣扬行骗，而是当我们掌握这种给别人“造梦”的能力'}, {'line': 182, 'prefix': '一个从来不想得罪人，不敢得罪人的人是很难做成事的，这就好比', 'body_starter': '一个', 'excerpt': '一个从来不想得罪人，不敢得罪人的人是很难做成事的，这就好比一个人从来不敢吃苦，不敢吃亏，一直躲在安全地带，是永远不可能成长的，人生没有受过伤
